 (BSQUARE-NB BSQUARE 12 KNN FALSE,28,6,32,113,.95,.53,.78,.68,.62)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,32,7,25,115,.94,.44,.82,.60,.69)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,116,32,6,25,.44,.05,.81,.09,.60)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,107,20,7,45,.69,.06,.87,.11,.78)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,51,11,14,103,.90,.22,.88,.35,.83)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,85,12,35,47,.80,.29,.57,.43,.75)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,47,35,12,85,.71,.20,.88,.32,.75)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,128,35,8,8,.19,.06,.50,.09,.42)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,8,8,35,128,.94,.81,.79,.87,.42)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,122,45,1,11,.20,.01,.92,.02,.43)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,13,1,43,122,.99,.77,.74,.87,.46)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,112,47,2,18,.28,.02,.90,.03,.49)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,19,2,46,112,.98,.71,.71,.82,.50)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,104,27,11,37,.58,.10,.77,.16,.69)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,37,11,27,104,.90,.42,.79,.58,.69)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,26,12,39,102,.89,.60,.72,.72,.57)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,102,39,12,26,.40,.11,.68,.17,.57)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,104,31,3,41,.57,.03,.93,.05,.69)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,43,3,29,104,.97,.40,.78,.57,.71)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,27,8,30,114,.93,.53,.79,.67,.62)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,117,34,5,23,.40,.04,.82,.07,.58)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,25,4,37,113,.97,.60,.75,.74,.58)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,113,37,4,25,.40,.03,.86,.06,.58)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,123,19,7,30,.61,.05,.81,.10,.72)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,30,7,19,123,.95,.39,.87,.55,.72)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,126,27,2,24,.47,.02,.92,.03,.63)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,30,5,21,123,.96,.41,.85,.58,.71)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,101,31,8,39,.56,.07,.83,.13,.68)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,45,12,25,97,.89,.36,.80,.51,.74)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,113,38,7,21,.36,.06,.75,.10,.54)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,21,7,38,113,.94,.64,.75,.76,.54)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,25,5,40,109,.96,.62,.73,.75,.56)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,109,40,5,25,.38,.04,.83,.08,.56)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,121,27,3,28,.51,.02,.90,.05,.65)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,33,6,22,118,.95,.40,.84,.56,.72)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,41,9,16,113,.93,.28,.88,.43,.79)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,116,27,6,30,.53,.05,.83,.09,.66)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,35,2,26,116,.98,.43,.82,.59,.70)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,116,26,2,35,.57,.02,.95,.03,.70)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,104,35,5,35,.50,.05,.88,.08,.64)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,35,5,35,104,.95,.50,.75,.66,.64)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,47,10,12,110,.92,.20,.90,.33,.84)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,114,17,6,42,.71,.05,.88,.09,.79)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,31,12,28,108,.90,.47,.79,.62,.66)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,113,34,7,25,.42,.06,.78,.10,.59)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,86,20,27,46,.70,.24,.63,.36,.73)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,46,27,20,86,.76,.30,.81,.43,.73)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,30,9,41,99,.92,.58,.71,.71,.59)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,99,41,9,30,.42,.08,.77,.14,.59)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,9,4,57,109,.96,.86,.66,.91,.39)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,111,57,2,9,.14,.02,.82,.03,.39)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,114,46,1,18,.28,.01,.95,.02,.49)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,20,2,44,113,.98,.69,.72,.81,.51)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,116,26,7,30,.54,.06,.81,.10,.67)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,30,7,26,116,.94,.46,.82,.62,.67)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,114,28,5,32,.53,.04,.86,.08,.67)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,32,5,28,114,.96,.47,.80,.63,.67)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,112,31,1,35,.53,.01,.97,.02,.67)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,37,5,29,108,.96,.44,.79,.60,.69)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,121,34,4,20,.37,.03,.83,.06,.55)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,25,7,29,118,.94,.54,.80,.68,.62)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,119,27,3,30,.53,.02,.91,.05,.66)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,30,3,27,119,.98,.47,.82,.64,.66)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,102,23,10,44,.66,.09,.81,.16,.75)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,44,10,23,102,.91,.34,.82,.50,.75)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,116,25,4,34,.58,.03,.89,.06,.70)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,37,5,22,115,.96,.37,.84,.54,.73)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,117,31,6,25,.45,.05,.81,.09,.61)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,30,11,26,112,.91,.46,.81,.61,.67)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,101,53,4,21,.28,.04,.84,.07,.49)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,21,4,53,101,.96,.72,.66,.82,.49)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,118,25,9,27,.52,.07,.75,.12,.66)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,27,9,25,118,.93,.48,.83,.63,.66)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,118,28,4,29,.51,.03,.88,.06,.65)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,33,6,24,116,.95,.42,.83,.58,.70)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,42,6,17,114,.95,.29,.87,.44,.79)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,118,21,2,38,.64,.02,.95,.03,.75)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,19,5,38,117,.96,.67,.75,.79,.53)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,117,38,5,19,.33,.04,.79,.07,.53)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,108,31,8,32,.51,.07,.80,.12,.65)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,32,8,31,108,.93,.49,.78,.64,.65)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,116,18,2,43,.70,.02,.96,.03,.79)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,45,6,16,112,.95,.26,.88,.41,.81)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,129,14,3,33,.70,.02,.92,.04,.79)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,37,7,10,125,.95,.21,.93,.35,.84)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,113,19,16,31,.62,.12,.66,.21,.72)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,31,16,19,113,.88,.38,.86,.53,.72)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,122,29,4,24,.45,.03,.86,.06,.61)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,24,4,29,122,.97,.55,.81,.70,.61)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,17,1,47,114,.99,.73,.71,.84,.48)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,115,48,0,16,.25,.00,1.00,.00,.47)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,10,5,55,109,.96,.85,.66,.90,.40)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,111,56,3,9,.14,.03,.75,.04,.39)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,34,6,25,114,.95,.42,.82,.59,.70)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,114,25,6,34,.58,.05,.85,.09,.70)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,31,12,34,102,.89,.52,.75,.66,.62)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,102,34,12,31,.48,.11,.72,.17,.62)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,117,32,2,28,.47,.02,.93,.03,.62)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,34,3,26,116,.97,.43,.82,.60,.69)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,30,7,32,110,.94,.52,.77,.67,.63)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,111,39,6,23,.37,.05,.79,.09,.55)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,28,3,35,113,.97,.56,.76,.71,.61)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,113,35,3,28,.44,.03,.90,.05,.61)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,31,4,35,109,.96,.53,.76,.68,.62)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,109,35,4,31,.47,.04,.89,.07,.62)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,37,7,20,115,.94,.35,.85,.51,.75)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,117,22,5,35,.61,.04,.88,.08,.73)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,44,9,17,109,.92,.28,.87,.43,.80)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,116,21,2,40,.66,.02,.95,.03,.76)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,123,33,3,20,.38,.02,.87,.04,.56)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,20,3,33,123,.98,.62,.79,.76,.56)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,123,26,2,28,.52,.02,.93,.03,.66)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,28,2,26,123,.98,.48,.83,.65,.66)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,122,17,1,39,.70,.01,.98,.02,.79)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,42,1,14,122,.99,.25,.90,.40,.82)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,117,22,5,35,.61,.04,.88,.08,.73)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,42,10,15,112,.92,.26,.88,.41,.81)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,110,32,8,29,.48,.07,.78,.12,.63)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,29,8,32,110,.93,.52,.77,.67,.63)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,31,5,38,105,.95,.55,.73,.70,.61)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,105,38,5,31,.45,.05,.86,.08,.61)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,104,25,4,46,.65,.04,.92,.07,.75)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,51,5,20,103,.95,.28,.84,.43,.80)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,47,7,22,103,.94,.32,.82,.48,.77)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,107,25,3,44,.64,.03,.94,.05,.74)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,38,10,27,104,.91,.42,.79,.57,.70)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,104,27,10,38,.58,.09,.79,.15,.70)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,120,38,6,15,.28,.05,.71,.08,.49)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,15,6,38,120,.95,.72,.76,.82,.49)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,9,1,45,124,.99,.83,.73,.91,.41)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,125,47,0,7,.13,.00,1.00,.00,.38)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,20,2,46,111,.98,.70,.71,.82,.51)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,112,48,1,18,.27,.01,.95,.02,.49)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,28,7,27,117,.94,.49,.81,.65,.65)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,117,27,7,28,.51,.06,.80,.10,.65)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,117,22,12,28,.56,.09,.70,.16,.68)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,28,12,22,117,.91,.44,.84,.59,.68)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,120,36,1,22,.38,.01,.96,.02,.56)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,24,3,34,118,.98,.59,.78,.73,.59)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,110,36,6,27,.43,.05,.82,.09,.59)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,34,9,29,107,.92,.46,.79,.61,.67)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,19,2,39,119,.98,.67,.75,.80,.52)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,119,39,2,19,.33,.02,.90,.03,.52)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,101,26,12,40,.61,.11,.77,.18,.71)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,40,12,26,101,.89,.39,.80,.55,.71)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,105,32,7,35,.52,.06,.83,.11,.66)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,39,7,28,105,.94,.42,.79,.58,.70)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,46,11,19,103,.90,.29,.84,.44,.78)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,110,24,4,41,.63,.04,.91,.07,.74)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,27,5,33,114,.96,.55,.78,.70,.61)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,114,33,5,27,.45,.04,.84,.08,.61)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,126,36,3,14,.28,.02,.82,.04,.49)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,14,3,36,126,.98,.72,.78,.83,.49)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,113,30,5,31,.51,.04,.86,.08,.65)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,34,8,27,110,.93,.44,.80,.60,.68)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,121,23,3,32,.58,.02,.91,.05,.70)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,37,11,18,113,.91,.33,.86,.48,.76)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,107,38,4,30,.44,.04,.88,.07,.60)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,30,4,38,107,.96,.56,.74,.71,.60)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,31,6,35,107,.95,.53,.75,.68,.62)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,107,35,6,31,.47,.05,.84,.10,.62)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,100,26,9,44,.63,.08,.83,.15,.73)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,47,14,23,95,.87,.33,.81,.48,.75)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,107,25,6,41,.62,.05,.87,.10,.73)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,41,14,25,99,.88,.38,.80,.53,.72)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,110,28,6,35,.56,.05,.85,.09,.68)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,35,6,28,110,.95,.44,.80,.61,.68)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,109,43,8,19,.31,.07,.70,.11,.51)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,19,8,43,109,.93,.69,.72,.80,.51)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,117,47,0,15,.24,.00,1.00,.00,.46)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,16,0,46,117,1.00,.74,.72,.85,.48)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,123,47,1,8,.15,.01,.89,.02,.40)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,8,2,47,122,.98,.85,.72,.91,.40)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,35,11,29,104,.90,.45,.78,.60,.67)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,104,29,11,35,.55,.10,.76,.16,.67)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,29,7,27,116,.94,.48,.81,.64,.66)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,116,27,7,29,.52,.06,.81,.10,.66)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,115,29,1,34,.54,.01,.97,.02,.67)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,39,3,24,113,.97,.38,.82,.55,.73)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,111,43,6,19,.31,.05,.76,.09,.51)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,29,6,33,111,.95,.53,.77,.68,.62)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,28,8,35,108,.93,.56,.76,.70,.60)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,108,35,8,28,.44,.07,.78,.12,.60)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,124,28,8,19,.40,.06,.70,.11,.58)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,19,8,28,124,.94,.60,.82,.73,.58)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,122,23,4,30,.57,.03,.88,.06,.69)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,34,6,19,120,.95,.36,.86,.52,.74)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,35,10,31,103,.91,.47,.77,.62,.66)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,107,37,6,29,.44,.05,.83,.09,.60)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,109,46,5,19,.29,.04,.79,.08,.50)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,19,5,46,109,.96,.71,.70,.81,.50)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,115,40,5,19,.32,.04,.79,.07,.52)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,19,5,40,115,.96,.68,.74,.79,.52)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,113,26,4,36,.58,.03,.90,.06,.70)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,40,7,22,110,.94,.35,.83,.52,.75)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,36,9,16,118,.93,.31,.88,.46,.78)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,121,20,6,32,.62,.05,.84,.09,.73)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,110,44,2,23,.34,.02,.92,.03,.54)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,23,2,44,110,.98,.66,.71,.79,.54)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,112,29,13,25,.46,.10,.66,.17,.61)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,25,13,29,112,.90,.54,.79,.67,.61)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,109,26,4,40,.61,.04,.91,.07,.72)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,43,6,23,107,.95,.35,.82,.51,.75)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,41,12,19,107,.90,.32,.85,.47,.77)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,112,24,7,36,.60,.06,.84,.11,.71)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,11,30,16,97,.76,.59,.86,.67,.55)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,97,16,30,11,.41,.24,.27,.30,.55)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,121,26,7,0,.00,.05,.00,.00,.29)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,0,7,26,121,.95,1.00,.82,.00,.29)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,129,21,0,4,.16,.00,1.00,.00,.41)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,6,2,19,127,.98,.76,.87,.86,.46)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,139,12,1,2,.14,.01,.67,.01,.39)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,4,2,10,138,.99,.71,.93,.83,.49)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,111,10,15,18,.64,.12,.55,.20,.73)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,18,15,10,111,.88,.36,.92,.51,.73)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,13,11,8,122,.92,.38,.94,.54,.72)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,122,8,11,13,.62,.08,.54,.15,.72)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,9,10,17,118,.92,.65,.87,.77,.53)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,123,18,5,8,.31,.04,.62,.07,.51)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,132,16,3,3,.16,.02,.50,.04,.40)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,5,6,14,129,.96,.74,.90,.83,.48)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,114,16,17,7,.30,.13,.29,.18,.50)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,7,17,16,114,.87,.70,.88,.77,.50)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,118,17,10,9,.35,.08,.47,.13,.53)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,9,10,17,118,.92,.65,.87,.77,.53)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,133,11,1,9,.45,.01,.90,.01,.61)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,12,6,8,128,.96,.40,.94,.56,.72)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,121,14,3,16,.53,.02,.84,.05,.67)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,16,8,14,116,.94,.47,.89,.62,.67)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,126,14,12,2,.13,.09,.14,.10,.38)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,2,12,14,126,.91,.88,.90,.89,.38)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,117,12,13,12,.50,.10,.48,.17,.64)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,12,13,12,117,.90,.50,.91,.64,.64)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,132,8,1,13,.62,.01,.93,.01,.73)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,15,3,6,130,.98,.29,.96,.44,.80)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,137,7,0,10,.59,.00,1.00,.00,.71)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,10,1,7,136,.99,.41,.95,.58,.71)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,107,12,22,13,.52,.17,.37,.26,.64)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,13,22,12,107,.83,.48,.90,.61,.64)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,118,14,11,11,.44,.09,.50,.14,.60)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,11,11,14,118,.91,.56,.89,.69,.60)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,130,13,0,11,.46,.00,1.00,.00,.62)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,15,1,9,129,.99,.38,.93,.54,.73)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,123,14,8,9,.39,.06,.53,.11,.57)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,9,13,14,118,.90,.61,.89,.73,.56)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,126,10,7,11,.52,.05,.61,.10,.66)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,11,7,10,126,.95,.48,.93,.63,.66)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,127,17,6,4,.19,.05,.40,.07,.43)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,4,6,17,127,.95,.81,.88,.88,.43)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,127,15,0,12,.44,.00,1.00,.00,.61)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,13,2,14,125,.98,.52,.90,.68,.63)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,139,12,0,3,.20,.00,1.00,.00,.43)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,5,0,10,139,1.00,.67,.93,.80,.53)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,134,12,2,6,.33,.01,.75,.03,.53)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,6,2,12,134,.99,.67,.92,.80,.53)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,119,15,9,11,.42,.07,.55,.12,.59)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,11,9,15,119,.93,.58,.89,.71,.59)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,134,12,1,7,.37,.01,.88,.01,.55)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,9,3,10,132,.98,.53,.93,.68,.63)
